transcript_id,1101.2.gtf,1548.2.gtf,1628.2.gtf,Sample4.2.gtf,Sample5.2.gtf,Sample6.2.gtf
Montipora_capitata_PredGene_g26328.t1,176,151,124,15,10,12
Montipora_capitata_PredGene_g20369.t1,0,80,0,0,0,0
Montipora_capitata_PredGene_g28311.t1,0,0,0,14,9,3
Montipora_capitata_PredGene_g58127.t1,0,0,0,5,1,2
Montipora_capitata_PredGene_g49650.t1,8,10,13,40,28,32
Montipora_capitata_PredGene_adi2mcaRNA39482_R9.t1,0,0,0,0,0,3
Montipora_capitata_PredGene_g59995.t1,9,8,15,7,12,16
Montipora_capitata_PredGene_adi2mcaRNA18746_R2.t1,30,27,11,15,16,25
Montipora_capitata_PredGene_adi2mcaRNA20779_R0.t1,537,235,357,29,30,34
Montipora_capitata_PredGene_g40383.t1,241,117,65,25,19,36
Montipora_capitata_PredGene_g37978.t1,5,0,0,37,27,31
Montipora_capitata_PredGene_g45904.t1,0,0,0,10,8,13
Montipora_capitata_PredGene_adi2mcaRNA10923_R0.t1,641,491,550,23,13,10
Montipora_capitata_PredGene_adi2mcaRNA19597_R3.t1,126,134,111,6,0,17
Montipora_capitata_PredGene_g36314.t1,102,47,71,9,4,5
Montipora_capitata_PredGene_g50694.t1,39,303,87,0,9,18
Montipora_capitata_PredGene_g63888.t1,0,0,0,9,5,5
Montipora_capitata_PredGene_g11127.t1,0,0,0,5,4,5
Montipora_capitata_PredGene_g51074.t1,0,0,0,2,2,4
Montipora_capitata_PredGene_g23998.t1,0,0,0,11,2,2
Montipora_capitata_PredGene_g68431.t1,12,7,6,5,3,1
Montipora_capitata_PredGene_g42243.t1,0,0,0,7,9,22
Montipora_capitata_PredGene_g16288.t1,0,51,52,0,23,32
Montipora_capitata_PredGene_g40695.t1,34,83,46,6,17,3
Montipora_capitata_PredGene_g15280.t1,0,0,0,3,6,6
Montipora_capitata_PredGene_g55062.t1,1230,950,597,47,43,52
Montipora_capitata_PredGene_g43109.t1,0,0,0,5,3,0
Montipora_capitata_PredGene_adi2mcaRNA6683_R6.t1,17,10,0,0,5,6
Montipora_capitata_PredGene_g26397.t1,0,65,0,4,9,0
Montipora_capitata_PredGene_g33677.t1,69,87,70,7,9,17
Montipora_capitata_PredGene_g11413.t1,13,3,6,8,7,8
Montipora_capitata_PredGene_g20272.t1,0,0,0,3,0,9
Montipora_capitata_PredGene_g14477.t1,0,0,0,4,3,2
Montipora_capitata_PredGene_g18898.t1,0,0,0,2,6,3
Montipora_capitata_PredGene_g40658.t1,500,856,415,33,22,36
Montipora_capitata_PredGene_g36049.t1,0,0,0,7,5,0
Montipora_capitata_PredGene_g43234.t1,189,107,139,19,7,13
Montipora_capitata_PredGene_adi2mcaRNA19693_R1.t1,44,35,0,0,8,0
Montipora_capitata_PredGene_adi2mcaRNA12220_R1.t1,125,81,36,32,17,27
Montipora_capitata_PredGene_adi2mcaRNA1571_R6.t1,16,13,24,59,18,32
Montipora_capitata_PredGene_adi2mcaRNA30819_R0.t1,0,0,0,15,10,15
Montipora_capitata_PredGene_g3849.t1,0,0,0,0,4,16
Montipora_capitata_PredGene_g56462.t1,12,8,12,0,5,8
Montipora_capitata_PredGene_g41162.t1,14,13,22,15,13,9
Montipora_capitata_PredGene_g34884.t1,7,134,75,51,45,65
Montipora_capitata_PredGene_g12372.t1,0,2,0,5,4,6
Montipora_capitata_PredGene_g62718.t1,44,13,27,11,9,40
Montipora_capitata_PredGene_g798.t1,2,2,2,4,7,12
Montipora_capitata_PredGene_g4045.t1,0,0,0,16,9,9
Montipora_capitata_PredGene_g1962.t1,0,0,0,9,8,7
Montipora_capitata_PredGene_g11554.t1,0,0,0,5,8,0
Montipora_capitata_PredGene_g27062.t1,0,0,0,12,6,10
Montipora_capitata_PredGene_g24572.t1,1,2,2,49,31,28
Montipora_capitata_PredGene_g31019.t1,46,34,27,14,12,11
Montipora_capitata_PredGene_g65190.t1,0,0,0,5,6,1
Montipora_capitata_PredGene_g45218.t1,821,483,645,20,12,21
Montipora_capitata_PredGene_adi2mcaRNA20422_R5.t1,48,79,69,30,33,38
Montipora_capitata_PredGene_g39898.t1,2,19,12,10,14,8
Montipora_capitata_PredGene_adi2mcaRNA16566_R8.t1,1,3,3,5,11,18
Montipora_capitata_PredGene_g16006.t1,16,8,5,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA19596_R2.t1,26,15,54,19,19,21
Montipora_capitata_PredGene_g6529.t1,0,0,0,17,21,7
Montipora_capitata_PredGene_adi2mcaRNA15479_R0.t1,14,7,0,0,6,0
Montipora_capitata_PredGene_adi2mcaRNA30141_R4.t1,3,0,12,29,21,21
Montipora_capitata_PredGene_g48368.t1,7,3,0,2,2,4
Montipora_capitata_PredGene_adi2mcaRNA5029_R1.t1,0,6,168,24,23,46
Montipora_capitata_PredGene_g24597.t1,0,0,0,10,7,2
Montipora_capitata_PredGene_g71280.t1,15,0,38,7,0,7
Montipora_capitata_PredGene_g39104.t1,0,0,0,0,5,7
Montipora_capitata_PredGene_adi2mcaRNA21146_R3.t1,0,0,0,3,11,0
Montipora_capitata_PredGene_g7645.t1,0,0,0,20,9,17
Montipora_capitata_PredGene_g20935.t1,30,35,19,7,8,4
Montipora_capitata_PredGene_adi2mcaRNA36513_R2.t1,0,0,0,12,0,13
Montipora_capitata_PredGene_g13025.t1,0,0,0,0,0,8
Montipora_capitata_PredGene_g53703.t1,0,0,7,2,0,10
Montipora_capitata_PredGene_adi2mcaRNA22596_R3.t1,2,2,3,63,57,95
Montipora_capitata_PredGene_g5961.t1,0,0,0,5,7,2
Montipora_capitata_PredGene_g45496.t1,501,329,311,16,20,22
Montipora_capitata_PredGene_g28436.t1,0,0,0,1,4,3
Montipora_capitata_PredGene_g45511.t1,361,304,480,119,40,100
Montipora_capitata_PredGene_g32482.t1,62,47,52,10,9,12
Montipora_capitata_PredGene_g8869.t1,0,0,0,8,4,4
Montipora_capitata_PredGene_g39102.t1,18,7,14,37,21,27
Montipora_capitata_PredGene_g32827.t1,0,2,0,25,32,25
Montipora_capitata_PredGene_g33234.t1,114,180,65,37,34,31
Montipora_capitata_PredGene_g29560.t1,0,0,0,34,36,25
Montipora_capitata_PredGene_g68630.t1,0,0,0,1,0,0
Montipora_capitata_PredGene_g66168.t1,29,24,64,3,5,5
Montipora_capitata_PredGene_g57158.t1,112,130,13,26,37,35
Montipora_capitata_PredGene_g50521.t1,0,0,0,3,7,9
Montipora_capitata_PredGene_g4092.t1,36,121,90,12,10,16
Montipora_capitata_PredGene_g7207.t1,0,12,30,0,0,16
Montipora_capitata_PredGene_g54746.t1,0,0,0,7,11,9
Montipora_capitata_PredGene_g48880.t1,0,0,3,2,1,6
Montipora_capitata_PredGene_g48273.t1,5753,5107,10485,8,0,5
Montipora_capitata_PredGene_g60614.t1,5,3,0,6,6,3
Montipora_capitata_PredGene_g39379.t1,0,16,30,0,8,0
Montipora_capitata_PredGene_adi2mcaRNA30141_R6.t1,3,0,12,29,22,20
Montipora_capitata_PredGene_g5733.t1,0,0,0,1,5,4
Montipora_capitata_PredGene_g12239.t1,0,0,5,10,11,17
Montipora_capitata_PredGene_g40415.t1,384,260,373,2,2,3
Montipora_capitata_PredGene_g30094.t1,1063,1170,786,59,45,95
Montipora_capitata_PredGene_adi2mcaRNA31194_R0.t1,0,0,0,12,18,10
Montipora_capitata_PredGene_adi2mcaRNA27321_R0.t1,337,219,130,30,36,30
Montipora_capitata_PredGene_g4047.t1,0,5,34,0,0,4
Montipora_capitata_PredGene_g19131.t1,0,0,0,11,14,14
Montipora_capitata_PredGene_adi2mcaRNA29822_R1.t1,170,103,200,36,33,39
Montipora_capitata_PredGene_g52345.t1,3,2,0,7,13,9
Montipora_capitata_PredGene_g29125.t1,653,949,412,14,26,17
Montipora_capitata_PredGene_g2390.t1,0,0,0,3,8,4
Montipora_capitata_PredGene_g19256.t1,0,0,0,13,12,8
Montipora_capitata_PredGene_g47127.t1,411,620,742,61,48,75
Montipora_capitata_PredGene_g24666.t1,0,0,0,27,9,31
Montipora_capitata_PredGene_g6631.t1,0,0,0,11,14,11
Montipora_capitata_PredGene_g32825.t1,0,0,3,8,4,2
Montipora_capitata_PredGene_adi2mcaRNA38317_R0.t1,153,135,102,48,51,60
Montipora_capitata_PredGene_g32269.t1,397,2107,1154,17,36,19
Montipora_capitata_PredGene_g51835.t1,0,15,7,5,11,11
Montipora_capitata_PredGene_adi2mcaRNA2076_R2.t1,0,0,0,16,9,12
Montipora_capitata_PredGene_g15234.t1,4,4,5,11,9,8
Montipora_capitata_PredGene_adi2mcaRNA2920_R0.t1,17,8,13,24,10,15
Montipora_capitata_PredGene_g35012.t1,292,178,102,18,9,18
Montipora_capitata_PredGene_g31634.t1,0,0,0,4,8,5
Montipora_capitata_PredGene_g24603.t1,0,0,0,8,4,0
Montipora_capitata_PredGene_g12900.t1,102,32,45,46,23,31
Montipora_capitata_PredGene_g66571.t1,21,19,8,9,6,8
Montipora_capitata_PredGene_g41201.t1,0,0,0,0,0,6
Montipora_capitata_PredGene_g2007.t1,0,0,1,12,6,10
Montipora_capitata_PredGene_g28405.t1,0,0,0,13,16,2
Montipora_capitata_PredGene_adi2mcaRNA30750_R0.t1,1079,973,1470,10,12,12
Montipora_capitata_PredGene_g37066.t1,100,113,148,0,0,5
Montipora_capitata_PredGene_g33973.t1,122,70,147,7,11,16
Montipora_capitata_PredGene_g51121.t1,564,532,319,15,33,33
Montipora_capitata_PredGene_g5250.t1,3,12,6,21,4,20
Montipora_capitata_PredGene_g63164.t1,0,0,0,3,7,2
Montipora_capitata_PredGene_g39869.t1,92,33,125,9,9,11
Montipora_capitata_PredGene_g28434.t1,1,1,1,1,1,1
Montipora_capitata_PredGene_g18915.t1,78,64,73,10,22,13
Montipora_capitata_PredGene_g43400.t1,615,483,366,73,61,63
Montipora_capitata_PredGene_g34258.t1,0,0,0,6,5,6
Montipora_capitata_PredGene_adi2mcaRNA34736_R8.t1,14,8,5,8,11,11
Montipora_capitata_PredGene_g14312.t1,0,0,0,22,26,11
Montipora_capitata_PredGene_g45061.t1,0,0,0,3,27,9
Montipora_capitata_PredGene_g55775.t1,45,84,66,9,12,0
Montipora_capitata_PredGene_g50005.t1,0,0,0,1,4,5
Montipora_capitata_PredGene_g15236.t1,0,0,4,6,15,3
Montipora_capitata_PredGene_g19925.t1,0,0,0,3,3,1
Montipora_capitata_PredGene_g56903.t1,6,9,20,8,6,0
Montipora_capitata_PredGene_adi2mcaRNA4044_R1.t1,193,185,119,13,0,4
Montipora_capitata_PredGene_g22039.t1,0,0,0,7,12,5
Montipora_capitata_PredGene_adi2mcaRNA1408_R1.t1,1314,1099,768,34,22,23
Montipora_capitata_PredGene_g61481.t1,0,0,0,0,22,7
Montipora_capitata_PredGene_adi2mcaRNA4802_R4.t1,0,0,0,8,18,8
Montipora_capitata_PredGene_g27665.t1,30,4,44,7,3,10
Montipora_capitata_PredGene_adi2mcaRNA6195_R0.t1,295,263,204,25,50,34
Montipora_capitata_PredGene_g65967.t1,0,0,0,3,5,2
Montipora_capitata_PredGene_g30238.t1,0,0,0,15,8,7
Montipora_capitata_PredGene_g2437.t1,0,0,0,6,0,11
Montipora_capitata_PredGene_adi2mcaRNA40150_R8.t1,0,0,0,14,9,0
Montipora_capitata_PredGene_g60883.t1,0,0,0,12,13,11
Montipora_capitata_PredGene_g25387.t1,0,0,0,8,20,18
Montipora_capitata_PredGene_g34153.t1,0,0,0,15,7,14
Montipora_capitata_PredGene_g1926.t1,503,423,464,0,5,12
Montipora_capitata_PredGene_g61547.t1,0,49,2,0,3,8
Montipora_capitata_PredGene_g39726.t1,0,0,0,12,11,7
Montipora_capitata_PredGene_g47843.t1,0,0,0,15,11,7
Montipora_capitata_PredGene_g37887.t1,0,0,6,3,8,8
Montipora_capitata_PredGene_g22627.t1,679,580,279,20,10,29
Montipora_capitata_PredGene_g61483.t1,1111,2038,1574,45,25,37
Montipora_capitata_PredGene_g42928.t1,6,3,9,18,10,9
Montipora_capitata_PredGene_g19927.t1,0,0,0,0,2,3
Montipora_capitata_PredGene_adi2mcaRNA23203_R2.t1,0,0,0,9,3,5
Montipora_capitata_PredGene_g5294.t1,7,3,0,26,28,21
Montipora_capitata_PredGene_g39201.t1,394,262,162,12,20,10
Montipora_capitata_PredGene_g66573.t1,48,44,84,19,13,9
Montipora_capitata_PredGene_g45950.t1,0,0,0,7,4,3
Montipora_capitata_PredGene_g2005.t1,0,0,0,10,15,19
Montipora_capitata_PredGene_g23340.t1,5,1,4,30,22,18
Montipora_capitata_PredGene_g12732.t1,0,0,19,2,0,3
Montipora_capitata_PredGene_adi2mcaRNA14585_R6.t1,0,0,4,23,21,23
Montipora_capitata_PredGene_g50184.t1,1105,1691,742,89,107,52
Montipora_capitata_PredGene_g39222.t1,0,0,0,15,27,28
Montipora_capitata_PredGene_g59235.t1,0,0,0,0,17,6
Montipora_capitata_PredGene_adi2mcaRNA12656_R1.t1,10,0,0,3,7,8
Montipora_capitata_PredGene_g40026.t1,50,274,115,6,0,0
Montipora_capitata_PredGene_g50738.t1,22,3,15,3,0,0
Montipora_capitata_PredGene_g42519.t1,0,0,0,12,8,6
Montipora_capitata_PredGene_g36355.t1,254,44,208,24,20,43
Montipora_capitata_PredGene_g57055.t1,2,0,1,6,8,4
Montipora_capitata_PredGene_g68330.t1,1,0,0,2,4,3
Montipora_capitata_PredGene_g38751.t1,0,0,0,3,6,6
Montipora_capitata_PredGene_g21240.t1,0,1,0,3,2,1
Montipora_capitata_PredGene_g38667.t1,0,0,0,2,5,8
Montipora_capitata_PredGene_g9807.t1,0,0,0,0,3,3
Montipora_capitata_PredGene_g24299.t1,17,30,26,14,15,3
Montipora_capitata_PredGene_g40226.t1,0,0,0,17,7,8
Montipora_capitata_PredGene_g67907.t1,9,0,13,5,3,0
Montipora_capitata_PredGene_g23519.t1,2,0,3,6,4,6
Montipora_capitata_PredGene_g69733.t1,0,0,0,13,4,14
Montipora_capitata_PredGene_g3602.t1,0,0,0,14,5,14
Montipora_capitata_PredGene_g31171.t1,0,0,0,6,4,7
Montipora_capitata_PredGene_g35228.t1,291,180,0,75,10,4
Montipora_capitata_PredGene_g16306.t1,284,230,165,0,2,0
Montipora_capitata_PredGene_g31841.t1,50,46,33,0,8,10
Montipora_capitata_PredGene_g68311.t1,21,15,30,36,30,38
Montipora_capitata_PredGene_g63967.t1,0,0,0,22,20,5
Montipora_capitata_PredGene_g71411.t1,119,71,122,19,14,22
Montipora_capitata_PredGene_g2435.t1,0,0,0,4,2,20
Montipora_capitata_PredGene_g65965.t1,2498,2291,1869,14,11,23
Montipora_capitata_PredGene_g21128.t1,2,0,1,2,5,7
Montipora_capitata_PredGene_g38415.t1,0,2,0,47,42,25
Montipora_capitata_PredGene_g56115.t1,84,29,42,16,16,35
Montipora_capitata_PredGene_adi2mcaRNA25749_R7.t1,0,0,0,18,32,20
Montipora_capitata_PredGene_g61877.t1,0,0,0,9,8,8
Montipora_capitata_PredGene_g68608.t1,0,0,0,3,0,5
Montipora_capitata_PredGene_g68332.t1,1,0,3,6,3,6
Montipora_capitata_PredGene_g41281.t1,0,0,0,13,12,6
Montipora_capitata_PredGene_g18675.t1,0,0,0,3,5,5
Montipora_capitata_PredGene_g18345.t1,0,3,0,6,12,7
Montipora_capitata_PredGene_g58778.t1,0,0,0,23,17,14
Montipora_capitata_PredGene_g51309.t1,99,128,25,17,13,23
Montipora_capitata_PredGene_g48974.t1,0,0,0,17,11,16
Montipora_capitata_PredGene_g9393.t1,13,8,4,13,22,29
Montipora_capitata_PredGene_g25429.t1,1042,872,700,68,60,71
Montipora_capitata_PredGene_g7418.t1,68,89,0,8,7,0
Montipora_capitata_PredGene_g30618.t1,0,0,0,3,2,1
Montipora_capitata_PredGene_g10790.t1,0,0,2,60,21,22
Montipora_capitata_PredGene_g66345.t1,3,1,1,12,13,9
Montipora_capitata_PredGene_g8918.t1,10,0,10,0,2,5
Montipora_capitata_PredGene_g32445.t1,129,95,88,9,9,18
Montipora_capitata_PredGene_g9947.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g32383.t1,3,0,0,6,8,5
Montipora_capitata_PredGene_g23342.t1,0,0,2,6,16,11
Montipora_capitata_PredGene_g69765.t1,0,0,0,10,6,7
Montipora_capitata_PredGene_g36592.t1,0,0,0,3,7,8
Montipora_capitata_PredGene_g34154.t1,0,0,0,10,4,2
Montipora_capitata_PredGene_g54589.t1,43,30,18,8,9,0
Montipora_capitata_PredGene_g29315.t1,11,15,12,62,38,23
Montipora_capitata_PredGene_adi2mcaRNA35429_R0.t1,299,249,186,24,9,21
Montipora_capitata_PredGene_adi2mcaRNA26097_R0.t1,32,60,8,466,280,358
Montipora_capitata_PredGene_g10038.t1,0,0,0,0,4,6
Montipora_capitata_PredGene_g49659.t1,120,2891,116,23,16,23
Montipora_capitata_PredGene_g9805.t1,0,0,0,2,3,0
Montipora_capitata_PredGene_g12480.t1,7,0,1,6,3,4
Montipora_capitata_PredGene_adi2mcaRNA40027_R0.t1,1485,1358,1940,0,2,3
Montipora_capitata_PredGene_g30096.t1,180,261,242,24,24,29
Montipora_capitata_PredGene_g57522.t1,6,7,4,1,1,2
Montipora_capitata_PredGene_g62279.t1,44,54,17,5,6,7
Montipora_capitata_PredGene_g34338.t1,0,0,0,6,9,6
Montipora_capitata_PredGene_g53585.t1,86,52,34,13,22,11
Montipora_capitata_PredGene_g48882.t1,2,0,0,19,12,29
Montipora_capitata_PredGene_adi2mcaRNA37031_R9.t1,0,0,0,5,0,11
Montipora_capitata_PredGene_g41283.t1,294,200,213,19,27,11
Montipora_capitata_PredGene_g26607.t1,0,0,0,2,2,5
Montipora_capitata_PredGene_g35130.t1,0,17,0,8,9,8
Montipora_capitata_PredGene_g5264.t1,0,0,0,5,3,9
Montipora_capitata_PredGene_g24883.t1,358,231,318,54,39,37
Montipora_capitata_PredGene_g2076.t1,257,222,89,24,13,13
Montipora_capitata_PredGene_adi2mcaRNA28186_R8.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g5199.t1,26,6,21,10,13,17
Montipora_capitata_PredGene_g44870.t1,1,0,0,15,25,16
Montipora_capitata_PredGene_adi2mcaRNA24587_R5.t1,0,0,0,9,14,5
Montipora_capitata_PredGene_g38847.t1,0,0,0,12,8,3
Montipora_capitata_PredGene_adi2mcaRNA3491_R0.t1,0,3,0,13,9,18
Montipora_capitata_PredGene_g67109.t1,0,0,0,5,0,0
Montipora_capitata_PredGene_adi2mcaRNA29588_R8.t1,0,0,0,22,5,19
Montipora_capitata_PredGene_g61727.t1,0,0,0,8,3,11
Montipora_capitata_PredGene_adi2mcaRNA35429_R2.t1,71,70,86,0,0,0
Montipora_capitata_PredGene_g19712.t1,362,187,89,17,28,32
Montipora_capitata_PredGene_g52049.t1,0,0,0,2,7,1
Montipora_capitata_PredGene_g23494.t1,212,141,303,0,3,11
Montipora_capitata_PredGene_g14273.t1,0,0,0,8,12,2
Montipora_capitata_PredGene_g40656.t1,0,0,0,5,3,4
Montipora_capitata_PredGene_g40716.t1,5,63,57,41,31,18
Montipora_capitata_PredGene_g33971.t1,285,258,313,14,9,9
Montipora_capitata_PredGene_adi2mcaRNA40667_R0.t1,0,0,0,1,2,1
Montipora_capitata_PredGene_g39629.t1,1176,686,883,50,55,35
Montipora_capitata_PredGene_g56564.t1,0,0,0,3,4,7
Montipora_capitata_PredGene_adi2mcaRNA6000_R0.t1,178,249,33,31,26,25
Montipora_capitata_PredGene_g22553.t1,391,555,325,35,22,19
Montipora_capitata_PredGene_g49999.t1,0,0,0,9,15,3
Montipora_capitata_PredGene_g13367.t1,0,0,0,14,16,3
Montipora_capitata_PredGene_g33836.t1,2096,1792,738,17,19,15
Montipora_capitata_PredGene_g51523.t1,17,13,6,6,2,5
Montipora_capitata_PredGene_g14677.t1,0,0,0,12,18,21
Montipora_capitata_PredGene_g18371.t1,0,0,0,7,3,8
Montipora_capitata_PredGene_g40979.t1,0,0,0,2,7,4
Montipora_capitata_PredGene_g847.t1,0,1,0,10,14,1
Montipora_capitata_PredGene_g19710.t1,1,1,1,12,13,7
Montipora_capitata_PredGene_g53953.t1,0,0,0,32,25,11
Montipora_capitata_PredGene_adi2mcaRNA27289_R0.t1,1439,2631,2385,23,7,13
Montipora_capitata_PredGene_adi2mcaRNA19252_R2.t1,0,0,0,4,2,4
Montipora_capitata_PredGene_g37380.t1,35,61,34,4,9,5
Montipora_capitata_PredGene_g8898.t1,384,340,231,20,13,9
Montipora_capitata_PredGene_g40875.t1,0,3,0,3,6,0
Montipora_capitata_PredGene_g54081.t1,0,0,0,2,7,2
Montipora_capitata_PredGene_g24881.t1,4,6,0,3,6,3
Montipora_capitata_PredGene_g45886.t1,0,0,0,25,20,33
Montipora_capitata_PredGene_g35502.t1,0,0,0,3,6,10
Montipora_capitata_PredGene_g20626.t1,3,0,1,6,8,3
Montipora_capitata_PredGene_g8926.t1,0,5,0,4,3,3
Montipora_capitata_PredGene_adi2mcaRNA36514_R0.t1,7,2,5,5,9,3
Montipora_capitata_PredGene_adi2mcaRNA9250_R2.t1,268,196,184,33,38,22
Montipora_capitata_PredGene_g43320.t1,132,132,109,14,24,16
Montipora_capitata_PredGene_g22551.t1,1134,857,688,46,33,39
Montipora_capitata_PredGene_adi2mcaRNA20313_R5.t1,0,0,0,19,17,15
Montipora_capitata_PredGene_g57786.t1,20,106,96,13,20,7
Montipora_capitata_PredGene_adi2mcaRNA40667_R2.t1,13,25,1,6,11,3
Montipora_capitata_PredGene_g14006.t1,1,1,2,14,16,15
Montipora_capitata_PredGene_g18927.t1,0,0,0,6,2,1
Montipora_capitata_PredGene_g6103.t1,0,0,0,2,4,2
Montipora_capitata_PredGene_adi2mcaRNA11158_R0.t1,385,328,256,20,34,27
Montipora_capitata_PredGene_adi2mcaRNA15067_R1.t1,0,0,0,8,0,0
Montipora_capitata_PredGene_g54083.t1,4,0,0,14,5,8
Montipora_capitata_PredGene_g27808.t1,1068,1046,778,76,53,75
Montipora_capitata_PredGene_g5967.t1,0,0,0,7,3,10
Montipora_capitata_PredGene_g28508.t1,6152,6102,5077,23,11,51
Montipora_capitata_PredGene_g6553.t1,0,0,0,13,0,11
Montipora_capitata_PredGene_g58132.t1,1,1,0,7,6,6
Montipora_capitata_PredGene_g69348.t1,41,16,48,3,0,0
Montipora_capitata_PredGene_adi2mcaRNA1166_R3.t1,17,0,0,18,27,16
Montipora_capitata_PredGene_g20243.t1,0,0,0,2,4,3
Montipora_capitata_PredGene_adi2mcaRNA560_R4.t1,226,246,53,54,36,15
Montipora_capitata_PredGene_g45629.t1,0,0,0,43,21,18
Montipora_capitata_PredGene_adi2mcaRNA30545_R6.t1,18,7,17,16,30,26
Montipora_capitata_PredGene_g66068.t1,0,0,0,2,0,7
Montipora_capitata_PredGene_g46867.t1,0,0,0,4,4,3
Montipora_capitata_PredGene_g64831.t1,0,0,0,2,1,2
Montipora_capitata_PredGene_g58654.t1,0,0,0,4,3,8
Montipora_capitata_PredGene_g69126.t1,86,35,12,88,56,54
Montipora_capitata_PredGene_g34109.t1,0,0,0,0,0,8
Montipora_capitata_PredGene_g35907.t1,0,0,0,5,10,11
Montipora_capitata_PredGene_g34699.t1,0,0,0,5,17,21
Montipora_capitata_PredGene_g23300.t1,101,76,40,12,18,23
Montipora_capitata_PredGene_g15282.t1,0,0,0,1,4,2
Montipora_capitata_PredGene_g36960.t1,1457,1155,1330,5,0,7
Montipora_capitata_PredGene_adi2mcaRNA36514_R2.t1,0,0,0,8,8,3
Montipora_capitata_PredGene_g27273.t1,212,187,309,4,2,5
Montipora_capitata_PredGene_g46122.t1,0,0,0,6,5,10
Montipora_capitata_PredGene_g31173.t1,19,29,24,18,9,15
Montipora_capitata_PredGene_g43322.t1,871,729,1139,25,20,19
Montipora_capitata_PredGene_g5924.t1,239,150,65,35,23,21
Montipora_capitata_PredGene_g71009.t1,368,367,226,15,13,20
Montipora_capitata_PredGene_g24565.t1,0,0,0,12,3,0
Montipora_capitata_PredGene_g15692.t1,1494,902,204,154,93,127
Montipora_capitata_PredGene_g60674.t1,8,6,0,4,7,9
Montipora_capitata_PredGene_g8924.t1,41,246,110,24,12,41
Montipora_capitata_PredGene_g9033.t1,151,425,552,4,4,5
Montipora_capitata_PredGene_adi2mcaRNA27714_R1.t1,39,251,144,16,22,11
Montipora_capitata_PredGene_g58565.t1,1365,994,491,117,95,70
Montipora_capitata_PredGene_g15072.t1,1,0,0,2,2,2
Montipora_capitata_PredGene_g17074.t1,0,0,0,4,5,6
Montipora_capitata_PredGene_g63267.t1,0,0,0,4,8,11
Montipora_capitata_PredGene_g50120.t1,15,23,28,10,4,20
Montipora_capitata_PredGene_g53709.t1,1,0,0,2,9,16
Montipora_capitata_PredGene_g13631.t1,26,8,5,5,0,3
Montipora_capitata_PredGene_g472.t1,0,0,4,2,0,4
Montipora_capitata_PredGene_g2686.t1,401,388,372,6,8,10
Montipora_capitata_PredGene_g22280.t1,0,3,0,2,2,4
Montipora_capitata_PredGene_g16118.t1,0,0,0,0,6,0
Montipora_capitata_PredGene_adi2mcaRNA23330_R1.t1,24,42,31,4,8,9
Montipora_capitata_PredGene_g65481.t1,322,382,240,28,24,24
Montipora_capitata_PredGene_g71212.t1,0,0,0,14,13,7
Montipora_capitata_PredGene_g8373.t1,6,0,295,10,6,12
Montipora_capitata_PredGene_g66120.t1,4,6,0,31,18,16
Montipora_capitata_PredGene_g69124.t1,0,0,0,0,0,12
Montipora_capitata_PredGene_g69325.t1,3289,2090,2111,41,29,69
Montipora_capitata_PredGene_g40531.t1,0,0,0,10,3,5
Montipora_capitata_PredGene_adi2mcaRNA16992_R1.t1,0,10,0,26,17,16
Montipora_capitata_PredGene_g67932.t1,6457,5059,2072,22,20,41
Montipora_capitata_PredGene_g20017.t1,0,0,1,7,8,4
Montipora_capitata_PredGene_g53310.t1,0,0,0,5,10,6
Montipora_capitata_PredGene_g67427.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g65001.t1,0,0,5,4,10,5
Montipora_capitata_PredGene_g19888.t1,0,0,0,9,11,17
Montipora_capitata_PredGene_adi2mcaRNA32027_R1.t1,25,0,0,56,37,43
Montipora_capitata_PredGene_g5926.t1,0,11,14,26,40,32
Montipora_capitata_PredGene_g1413.t1,0,0,0,0,3,3
Montipora_capitata_PredGene_g4875.t1,0,0,0,2,4,3
Montipora_capitata_PredGene_g19995.t1,448,377,441,6,6,8
Montipora_capitata_PredGene_g2946.t1,0,0,0,4,0,0
Montipora_capitata_PredGene_g59165.t1,0,0,0,8,14,0
Montipora_capitata_PredGene_g2685.t1,0,0,0,1,6,5
Montipora_capitata_PredGene_g24567.t1,0,0,0,14,13,6
Montipora_capitata_PredGene_adi2mcaRNA1155_R0.t1,61,96,82,10,4,9
Montipora_capitata_PredGene_adi2mcaRNA32959_R0.t1,3,0,2,6,19,6
Montipora_capitata_PredGene_g9246.t1,0,0,0,4,9,8
Montipora_capitata_PredGene_g49859.t1,0,7,8,3,0,0
Montipora_capitata_PredGene_g5159.t1,22,0,0,8,0,0
Montipora_capitata_PredGene_g63265.t1,1,4,0,4,9,6
Montipora_capitata_PredGene_g67385.t1,0,0,0,9,12,11
Montipora_capitata_PredGene_g31079.t1,0,3,0,9,14,7
Montipora_capitata_PredGene_g67930.t1,75,23,39,24,31,37
Montipora_capitata_PredGene_g65003.t1,0,0,0,4,5,3
Montipora_capitata_PredGene_g25761.t1,0,0,0,10,14,8
Montipora_capitata_PredGene_g24671.t1,0,0,0,3,0,3
Montipora_capitata_PredGene_g68668.t1,0,3,0,12,14,13
Montipora_capitata_PredGene_g26605.t1,0,0,0,0,0,0
